0.0,0,0
0.970060288906,70336,124320
0.999816477299,70560,124320
0.980443060398,70336,124768
0.997390925884,70336,124992
0.789616465569,70560,124544
0.940231144428,70560,124768
0.535634696484,70560,124992
0.994759857655,70336,125664
0.999596059322,70336,126112
0.999999761581,70560,125664
0.979428946972,70560,125888
0.999999642372,70336,126336
0.949282884598,70560,126336
0.990045368671,70560,126560
0.999427855015,70112,134176
0.999784648418,70336,134176
0.806910037994,70560,133952
0.99976426363,70560,134176
0.975227415562,71456,124096
0.685396492481,71456,124320
0.99775415659,71232,124768
0.999849677086,71232,124992
0.999697208405,71232,125216
0.998383879662,71456,124544
0.966919958591,71456,124768
0.998998105526,71456,124992
0.993951439857,71456,125216
0.994496285915,70784,125664
0.999999403954,70784,125888
0.981505572796,70784,126112
0.997333407402,71008,125664
0.998029768467,71008,125888
0.999499320984,71456,125440
0.562280247308,71456,125888
0.601502069972,71008,126560
0.70527278496,71456,126336
0.701857312321,71232,127456
1.0,71008,133280
0.9996047616,71232,133056
0.998022556305,71232,133280
0.854918996338,71456,132608
0.910143911839,71456,133056
0.999886035919,70784,133728
0.794238507748,70784,133952
0.999940872192,70784,134176
0.999882459641,71008,133504
0.999945640564,71008,133728
0.796673536301,71008,134176
0.999992132187,72352,123648
0.993728399277,72352,123872
0.771047808841,72352,124320
0.991487383842,71680,124544
0.999971628189,71680,124768
0.999957442284,71680,124992
0.998768150806,71680,125440
0.993488669395,71904,125664
0.994242250919,71904,125888
1.0,72128,125440
0.998555123806,72128,125664
0.99037861824,72352,125440
0.620069496348,71680,126336
0.781059015193,71680,132384
0.730055557047,71904,131936
0.860216773115,71680,132608
0.56958335638,72576,123648
0.999743402004,72576,123872
0.995974481106,72576,124096
0.731041212566,72800,124320
0.727119382568,73024,124320
0.508764633501,72576,124992
0.720610919459,72576,125216
0.67154570001,72800,124544
0.865246321275,72800,124992
0.528574596615,6272,130592
0.566129915664,68992,124320
0.672507788579,72800,126560
0.571931908667,74144,125216
0.588129810568,74144,125888
0.604986579216,74368,123872
0.645559632016,75264,125888
