0.0,0,0
0.9053616,70112,125216
0.80602163,70560,124768
0.998304,70560,125664
0.99071926,70560,126112
0.816016,70560,126560
0.9714531,70112,134176
0.97887087,70560,134176
0.97389734,71456,124320
0.98270977,71008,124768
0.9896848,71008,125216
0.9999094,71456,124768
0.99980575,71456,125216
0.99804085,71008,125664
0.9028554,71008,126112
0.9981686,71456,125664
0.99960476,71456,126112
0.9951664,71008,126560
0.9771209,71456,126560
0.9792611,71456,127008
0.62765896,71008,127456
0.9286429,71456,127456
0.9930361,71008,133280
0.998073,71456,132832
0.5862698,71456,133280
0.9475406,71008,133728
0.98385876,71904,122976
0.64295876,71904,123424
0.9684433,72352,123424
0.98560256,72352,123872
0.8385789,71904,124768
0.754274,71904,125216
0.5157794,72352,124768
0.9988938,72352,125216
0.998809,71904,125664
0.98929846,71904,126112
0.98952484,72352,125664
0.9463365,71904,126560
0.99719965,71904,131936
0.9948626,71904,132384
0.87488234,72800,123872
0.99927586,72800,124320
0.99614257,72800,124768
0.9853808,72800,125216
0.5256169,1568,130144
0.66619587,1120,131040
0.52138746,2912,125216
0.5954548,4256,127456
0.6235498,3808,131040
0.51426214,4256,131488
0.54743713,4256,131936
0.7800602,5152,128800
0.57032055,4704,132384
0.601202,5152,131936
0.6897075,6944,127456
0.88214207,7392,127008
0.5703671,9632,123872
0.6671846,10528,76384
0.70650905,10080,82208
0.5421843,10080,82656
0.6323261,10528,82656
0.55236405,10976,122080
0.6915026,10976,128800
0.8545625,10976,135072
0.5713388,12320,91616
0.63016856,12320,92064
0.84569556,12768,92512
0.61199075,13216,92512
0.8025859,13216,92960
0.6032647,14112,90272
0.8215249,13664,93408
0.69132495,13664,93856
0.74858063,14112,93408
0.7510451,14112,93856
0.78520244,13664,94304
0.80646294,14112,94304
0.5288539,14112,94752
0.5663604,13664,100576
0.6937336,13664,101024
0.7693203,14560,94752
0.7781438,15008,94304
0.8069245,15008,94752
0.5988585,15456,93856
0.54658467,15456,94752
0.6924905,15456,95200
0.7895756,15904,95200
0.6795228,15904,95648
0.6907514,15904,96992
0.59797376,16352,94752
0.7963605,16800,94304
0.5744954,16352,95200
0.6356143,16352,122080
0.918623,17696,83104
0.8983872,17696,93856
0.85774624,17248,94304
0.77706754,17696,122528
0.8973482,18592,85792
0.58439726,18592,86688
0.7622842,18144,94304
0.81561613,19488,79520
0.5384788,19040,85792
0.8697552,19040,86688
